5534,a plate with a hot dog on it,0.502108
5535,a bunch of different types of different items,0.502082
5536,a group of people standing on a street,0.5020868
5537,a man and a woman playing a game,0.5020427
5538,a man riding a bike on a dirt path,0.50197357
5539,a man laying on a surfboard in the water,0.50206506
5540,a bunch of green leaves in a tree,0.50190496
5541,a green cart is parked on a cart,0.501925
5542,a man sitting in front of a laptop,0.5021404
5543,a close up of a man wearing a hat,0.5020083
5544,a couple of cats laying on the ground,0.5020918
5545,a kitchen with a sink and a window,0.50186086
5546,a group of horses standing in a grassy field,0.50194097
5547,a man is holding a baseball bat in his hand,0.5021864
5548,a man riding a bike on a bike,0.5020284
5549,a person holding a plate of food on a table,0.50197995
5550,a group of people standing next to each other,0.50199807
5551,a table topped with a knife on it,0.50207335
5552,a white truck parked in a grassy field,0.5019957
5553,a young girl with a toothbrush in her mouth,0.50211024
5554,a couple of men standing next to each other,0.50200677
5555,a large elephant standing in front of a window,0.50201094
5556,a white truck parked in a parking lot,0.5020691
5557,a view of a bathroom with a light on it,0.5019418
5558,a little girl with a toothbrush in her mouth,0.5020507
5559,a woman sitting in front of a wooden table,0.5019968
5560,a man in a suit is holding a,0.5019502
5561,a red car parked in front of a red car,0.5020123
5562,a wooden wooden table with a wooden door,0.50186276
5563,a small white room with a white wall,0.5019284
5564,a microwave sitting in a kitchen next to a window,0.5019991
5565,a table with a chair and a chair,0.5018623
5566,a vase sitting on top of a white vase,0.5020656
5567,a bathroom with a toilet and a toilet,0.50186324
5568,a person riding a horse in a field,0.50197995
5569,a black car driving down a city street,0.5020909
5570,a man and a woman sitting on the grass,0.5020488
5571,a close up of a white and white bird,0.5019662
5572,a black oven sitting on top of a table,0.5020401
5573,a table topped with a glass of wine and a bottle,0.5019212
5574,a large body of water in the water,0.5020945
5575,a white truck parked in front of a truck,0.5020574
5576,a woman riding a bike on a street,0.50201684
5577,a black and white snow bench sitting in the snow,0.5019479
5578,a close up of a sandwich on a plate,0.50203764
5579,a group of people sitting on a wooden table,0.50206214
5580,a yellow bus is parked in front of a bus,0.5019655
5581,a close up of a person holding a flower,0.5020434
5582,a teddy bear laying on top of a bed,0.5020271
5583,a group of people sitting on top of a couch,0.502153
5584,a large truck parked in front of a truck,0.5020827
5585,a man in a red shirt is riding a skateboard,0.50200343
5586,a person cutting a plate of food on a plate,0.5019919
5587,a couple of women standing next to each other,0.50196624
5588,a couple of cars are parked in a field,0.50196534
5589,a baseball player is holding a baseball bat,0.5018604
5590,a teddy bear sitting on top of a clock,0.5020932
5591,a stuffed teddy bear with a stuffed animal,0.5019378
5592,a red car parked in a parking lot,0.5020094
5593,a woman is standing in front of a car,0.5020336
5594,a bottle of wine sitting on top of a table,0.5020005
5595,a bunch of food on top of a table,0.5019456
5596,a brown and white cat laying on the ground,0.5019214
5597,two birds are sitting on top of a rock,0.50199056
5598,a little boy is sitting on a motorcycle,0.5020796
5599,a yellow and yellow car parked in a parking lot,0.50200146
5600,a kitchen with a sink and a sink,0.50186104
5601,a red flower with a red flower in it,0.5018643
5602,a blue and white cart sitting on the ground,0.5019676
5603,a clock sitting on top of a wooden floor,0.50198466
5604,a pair of scissors sitting on top of a table,0.50202847
5605,a group of people in a boat in the water,0.5019652
5606,a man standing on top of a green field,0.50209075
5607,a boat in the middle of a river,0.5020279
5608,a bunch of bottles of bottles of wine,0.50197345
5609,a cup of coffee sitting on a table,0.50197697
5610,a woman is playing tennis on a tennis court,0.5020905
5611,a man wearing a hat and a hat,0.5019216
5612,a close up of an apple on a table,0.50197446
5613,a close up of a fork on a table,0.5019754
5614,a man and a woman sitting on a bike,0.5020255
5615,a laptop computer sitting on top of a desk,0.5019764
5616,a group of men standing next to each other,0.50197226
5617,a yellow car is parked in a parking lot,0.50203377
5618,a small bird sitting on a lush green field,0.50214666
5619,a stop sign with a stop sign on it,0.5018638
5620,two horses standing next to each other in a field,0.50193745
5621,a person on a surfboard in the ocean,0.5019821
5622,a man in a green shirt and tie,0.50198275
5623,a white car parked in a parking lot,0.5020225
5624,a woman holding a pink umbrella in her hand,0.50207824
5625,a red suitcase sitting on top of a wooden floor,0.50204575
5626,a white plate with a fork and a fork,0.501869
5627,a black and white pot on a table,0.5018725
5628,a couple of men sitting at a wooden table,0.5020259
5629,a man sitting on the back of a motorcycle,0.50213087
5630,a pair of scissors with a pair of scissors,0.50192225
5631,a truck is parked in front of a building,0.50205654
5632,a group of people sitting on a bench outside,0.5020154
5633,a close up of a plate of chocolate donuts,0.5020865
5634,a group of people playing a game of soccer,0.5019616
5635,a bird is sitting on a tree branch,0.5020921
5636,a plate of food on a white plate,0.5018919
5637,a woman holding a white dog and a dog,0.50196326
5638,a close up of a piece of pizza on a plate,0.50200707
5639,a man is riding a horse in a field,0.5019424
5640,a giraffe is eating grass in the grass,0.50202733
5641,a large vase with a vase on it,0.5019536
5642,a close up of a person in a green green,0.5020549
5643,a couple of women are posing for a picture,0.5019854
5644,an image of a building with a large building,0.50191
5645,a room filled with lots of fruit and a table,0.5019678
5646,a man riding a skateboard on a beach,0.5019567
5647,a man standing in a kitchen preparing food,0.50201154
5648,a woman standing next to a red car,0.5019639
5649,a view view view of a vehicle in the mirror,0.5020826
5650,a woman playing a game of soccer on the beach,0.50204587
5651,a woman is holding a cake in her mouth,0.5020354
5652,a man on skis standing in the snow,0.50216126
5653,a woman is sitting on a tennis court,0.5019955
5654,a white vase filled with flowers in it,0.5019875
5655,two young children in a pool in a pool,0.50200915
5656,a close up of a cake on a plate,0.50197095
5657,a red car parked in a parking lot,0.5020551
5658,a truck is standing next to a dog,0.5019927
5659,a close up of a remote with a remote control,0.50203174
5660,a store filled with lots of different bottles,0.50196403
5661,a red fire hydrant in front of a building,0.50200397
5662,a woman standing in front of a bed,0.5020159
5663,a white and white bus parked in a parking lot,0.50203043
5664,a bowl of food with vegetables and vegetables,0.50183034
5665,a bunch of pots sitting on top of a table,0.502019
5666,a group of people standing next to each other,0.5019958
5667,a man sitting in front of a tennis game,0.50210166
5668,a woman is standing on the beach with her hair,0.5019906
5669,a close up of a cake on a plate,0.50200266
5670,a close up of a bird in a tree,0.501936
5671,a bridge that is sitting on a bridge,0.50215286
5672,a man riding a motorcycle down a street,0.50208545
5673,a person walking down a street next to a building,0.5022029
5674,an orange tree with a bunch of oranges,0.5018619
5675,a bowl of food in a bowl,0.5017619
5676,a close up of a cup of coffee and a cup,0.50197315
5677,a man wearing a black shirt and black shirt,0.5020572
5678,a baseball player swinging a bat on a field,0.5018589
5679,a man is sitting on a tennis court,0.50207007
5680,a man and a woman in a suit,0.5020355
5681,a person holding a cup of coffee on a table,0.50196314
5682,a white vase filled with flowers in it,0.50197965
5683,a man in a black suit and black suit,0.50197864
5684,a horse drawn carriage in a city street,0.501919
5685,a man is sitting on a laptop computer,0.50211847
5686,a woman in a dress standing on a sidewalk,0.5019805
5687,a person is holding a pair of scissors,0.5020673
5688,a woman standing in front of an umbrella,0.5020523
5689,a white truck parked in front of a building,0.50199753
5690,a cup of coffee with a cup of coffee,0.5019189
5691,a woman holding an umbrella holding an umbrella,0.50192624
5692,a pair of scissors are on a table,0.50185984
5693,a kitchen with a refrigerator and a shelf,0.5018624
5694,a crowd of people on a city street,0.5020118
5695,a woman standing on a beach holding a surfboard,0.50208634
5696,a sandwich on a plate next to a cup of coffee,0.5019736
5697,a group of people walking down a street,0.5020736
5698,a bed with a bed and a bed,0.5020944
5699,a clock on the side of a clock,0.50193715
5700,a crowd of people standing around a crowd of people,0.50202936
5701,a blue and white picture of a blue and blue,0.50191116
5702,a little girl is holding a yellow bird,0.5020203
5703,a young boy riding a bike in a field,0.50205386
5704,a group of people are playing a kite,0.50194985
5705,a young man holding a baby in his mouth,0.50220597
5706,a wooden table sitting on top of a table,0.5019798
5707,a man standing on top of an airplane,0.50205153
5708,a couple of apples sitting on a table,0.5019801
5709,a plate of food on a plate with a knife,0.5018791
5710,a woman is standing in front of a refrigerator,0.5020463
5711,a bunch of flowers are in a garden,0.5019115
5712,a sink with a sink and a sink,0.50186104
5713,a man and woman standing next to each other,0.5020621
5714,a person flying through a cloudy sky,0.5021519
5715,a group of people standing next to each other,0.5019981
5716,a person on a surfboard in the ocean,0.5019648
5717,a clock on the side of a building,0.5019362
5718,a group of people sitting at a table eating a cake,0.50201744
5719,a bowl filled with plants in it,0.50202966
5720,a large kitchen with wood cabinets and cabinets,0.50195926
5721,a group of people playing a game of soccer,0.5019536
5722,a man riding a skateboard down a street,0.50222147
5723,a red car parked in a parking lot,0.5020576
5724,a man standing next to a man holding an umbrella,0.50210845
5725,a group of people standing in front of a building,0.5020026
5726,a plate of food on a cutting board,0.5020225
5727,a white plate with a white plate on it,0.50192785
5728,a woman walking down a street next to a car,0.50212145
5729,a man riding a bike on a street,0.5020724
5730,a man in a black shirt is holding a skateboard,0.50202394
5731,a woman sitting on top of a yellow motorcycle,0.5020856
5732,a close up of a tree in a tree,0.5019485
5733,a woman in a blue shirt holding a skateboard,0.5020188
5734,a group of people are sitting at a table,0.50199246
5735,a cell phone sitting on a wooden table,0.5021219
5736,a dog laying on top of a wooden bench,0.50207686
5737,a black and black car parked in a parking lot,0.50200456
5738,a close up view of a large clock,0.50202596
5739,a pair of scissors sitting on a wooden table,0.50200725
5740,a clock sitting on top of a window,0.50209916
5741,a woman in a dress holding her hair,0.5019717
5742,a woman standing in front of a fire hydrant,0.5020306
5743,a bathroom with a sink and a sink,0.5018617
5744,a group of zebras grazing in a field,0.5019471
5745,a bird is sitting on top of a rock,0.50203055
5746,a teddy bear wearing a tie and tie,0.5020523
5747,a close up of a woman with her hair,0.50208974
5748,a close up of a red sign on a table,0.5019388
5749,an image of a person in the water,0.5020791
5750,a plate of food on a white plate,0.501907
5751,a man in a suit standing in front of a tv,0.5020464
5752,a group of birds are standing next to each other,0.5019087
5753,a young woman riding a skateboard down a street,0.50219864
5754,a bedroom with a wooden table and a window,0.50186086
5755,a man in a hat holding a baseball bat,0.50202924
5756,a plate of food and vegetables on a table,0.50194955
5757,a box with an orange and orange,0.5018615
5758,a close up of a train on a table,0.5019733
5759,a woman and a woman wearing a tie,0.5019516
5760,a kitchen with a sink and a refrigerator,0.50186086
5761,a woman in a blue shirt and blue hair,0.5019843
5762,a living room with a television and a television,0.50205874
5763,a close up of a cake on a table,0.50199294
5764,a man is sitting on a boat in the water,0.5020498
5765,a car is parked in front of a building,0.5019937
5766,a group of people on a boat in the water,0.5020498
5767,a group of kids sitting on a bench in a park,0.5019992
5768,a man standing in front of an airport,0.5020683
5769,a person wearing a pair of red shoes,0.5019555
5770,a couple of women standing next to each other,0.50200945
5771,a bedroom with a bed and a bed,0.5020133
5772,a wooden bench in front of a tree,0.5019404
5773,a man wearing a hat and a hat,0.50196755
5774,a woman is sitting in front of a book,0.50195724
5775,a pair of scissors and a pair of scissors,0.5019242
5776,a black and white photo of a woman on a motorcycle,0.5020813
5777,a man in a field holding a bat,0.5020085
5778,a bird in a body of water in the water,0.50202936
5779,a man sitting on a couch in a living room,0.5019933
5780,a man in a green jacket is sitting on a chair,0.5019735
5781,a man in a red shirt is holding a tennis racket,0.5019758
5782,a man is doing a trick on a skateboard,0.5019477
5783,a plate of food with rice and vegetables,0.5019182
5784,a close up of a laptop computer on a desk,0.50195396
5785,a person holding a cell phone with a cell phone,0.5020977
5786,a woman sitting on a surfboard with a surfboard,0.50196534
5787,a plate of food on a white plate,0.50190145
5788,a bowl of soup and a bowl of soup,0.501945
5789,a young girl riding a skateboard down a hill,0.50210136
5790,a brown and white dog sitting in the grass,0.5019751
5791,a tall building with a clock on it,0.501861
5792,a small brown bear sitting on a tree branch,0.5020444
5793,two teddy bears sitting next to each other,0.5019995
5794,a couple of people riding skateboards on a street,0.5019827
5795,a refrigerator with lots of food on it,0.50194967
5796,a statue of a statue of a statue,0.50194097
5797,a group of people standing next to each other,0.5020834
5798,a cutting board with a knife and a knife,0.5019583
5799,a black and white horse standing next to a fence,0.501928
5800,a man in a suit is holding a sign,0.5019429
5801,a close up of a banana of bananas,0.5020783
5802,a woman is standing next to a woman in a dress,0.5019777
5803,a small bird is flying in a tree,0.50203997
5804,a toilet is sitting on the side of a train,0.5019975
5805,a cake on a plate on a plate,0.5018564
5806,a kitchen with a bowl of food on it,0.50187904
5807,a bike parked on the side of a sidewalk,0.5019964
5808,a man holding a baseball bat on a beach,0.5021179
5809,a living room with a fireplace and a television,0.50195706
5810,a person standing in the snow with snow,0.50202906
5811,a piece of cake is on a plate,0.50186074
5812,a group of people walking down a city street,0.5020745
5813,a little boy riding a bike on a motorcycle,0.50197333
5814,a man in a black shirt is holding a,0.50198907
5815,a brown bear sitting on top of a tree,0.5019823
5816,a group of people riding bikes down a street,0.50218976
5817,a group of people sitting on top of a river,0.5020478
5818,a group of people sitting around a table,0.5020091
5819,a fire truck is driving down a street,0.5021288
5820,a woman is sitting in front of a laptop,0.5020821
5821,a close up of a plate of food on a counter,0.5019725
5822,a large boat that is on the water,0.5020121
5823,a statue of an elephant with an elephant,0.5018604
5824,a woman and a dog in a grassy field,0.50194055
5825,a couple of people in a body of water,0.50196326
5826,a cup of coffee and a cup of coffee,0.50190794
5827,a large group of people sitting at a table,0.5020249
5828,a woman in a boat holding a bat,0.5019621
5829,a kitchen with a stove and a stove,0.5018552
5830,a sign that is on the side of a window,0.5019541
5831,a person sitting on top of a sidewalk,0.5021415
5832,a living room with a couch and a table,0.5019284
5833,a close up of a salad of vegetables and vegetables,0.50200474
5834,a person holding an umbrella in the rain,0.50198036
5835,a group of people sitting on a bench in a park,0.5020255
5836,a man is standing in front of a tv,0.5020878
5837,a woman sitting on a bench next to a tree,0.5019579
5838,a person on a beach flying a kite,0.5019695
5839,a woman in a pink dress holding a cell phone,0.5020289
5840,a cake with a knife on top of it,0.50195795
5841,a bunch of fruit on a tree branch,0.50186384
5842,a car parked in front of a car,0.50200146
5843,a man sitting on top of a wooden bench,0.50214404
5844,a man standing on a sidewalk with a cell phone,0.50200933
5845,a close up of a bird with a bird,0.50195926
5846,a cup of coffee and a cup of coffee,0.5019247
5847,a small bird is perched on a branch,0.5020342
5848,a person is holding a piece of food,0.50201094
5849,a man riding a snowboard on a rock,0.50214374
5850,a close up of a cat laying on the ground,0.50219
5851,a table with a table and a table,0.50186896
5852,a polar bear in the water in the water,0.50217783
5853,a box box is sitting on a table,0.50202525
5854,a man riding a horse with a horse in the background,0.5019232
5855,two women sitting at a table with a laptop,0.5019855
5856,a man and a dog walking down a street,0.50207424
5857,a woman in a black shirt and white shirt,0.502016
5858,a man is holding a tennis racquet on a tennis court,0.5021485
5859,a woman holding a soccer ball on a court,0.5019609
5860,a man in a suit and a tie,0.5019412
5861,a group of people standing next to each other,0.5020322
5862,a group of people walking down a city street,0.50206137
5863,a woman in a red shirt is holding a cell phone,0.5019597
5864,a woman in a pink dress is holding a purple,0.50191057
5865,a plate of food on a white plate,0.5019053
5866,a close up of a giraffe that is eating,0.5021475
5867,a close up of a sandwich on a table,0.5020314
5868,a man holding a tennis racket on a tennis court,0.50206596
5869,a table with a glass of flowers on it,0.5018826
5870,a group of people playing a game of tennis,0.50196767
5871,a group of people standing next to each other,0.5020116
5872,a close up of a banana on the ground,0.5020262
5873,a large boat that is on the water,0.5020162
5874,a bunch of green vegetables and a green green,0.5019546
5875,a bunch of oranges are sitting on a tree,0.50189954
5876,a close up of a cat with a toy,0.5019286
5877,a close up of a close up of a bird,0.5020463
5878,a hot dog and fries on a plate,0.501927
5879,a man and a woman sitting at a table,0.50200135
5880,a bowl of food on top of a table,0.5018758
5881,a close up of a sandwich on a plate,0.5020187
5882,a man riding a snowboard down a snow covered slope,0.5022153
5883,a blender sitting on top of a stove,0.50203705
5884,a restaurant with a table and a table,0.5018639
5885,a woman standing on the floor with her hair,0.5021149
5886,a group of motorcycles parked next to each other,0.5019581
5887,a white car parked in front of a building,0.5020234
5888,a woman standing in the grass holding a frisbee,0.5020608
5889,a street sign in the front of a window,0.50200015
5890,a group of women standing next to each other,0.50200987
5891,a close up of a clock on a wall,0.5019983
5892,a woman standing in front of a wooden wall,0.50205547
5893,a person sitting on top of a wooden bench,0.5021213
5894,several people sitting at a table in a restaurant,0.5019905
5895,a stop sign with a stop sign on it,0.5018631
5896,a young girl is sitting on a bed,0.5022797
5897,a display of a store with a sign,0.50185627
5898,a white truck is parked on a dirt road,0.50204134
5899,a wooden box with a red box on it,0.501853
5900,a white car parked in front of a car,0.50202477
5901,a red motorcycle is parked in a parking lot,0.50202084
5902,a group of people are standing on a beach,0.5020329
5903,a young boy sitting at a table with a laptop,0.5021089
5904,a pair of scissors sitting on a table,0.50200635
5905,a bed with a bed and a bed,0.50211006
5906,a close up of a computer computer on a table,0.5019721
5907,a pizza sitting on top of a wooden table,0.50200397
5908,a green truck parked in a parking lot,0.5020886
5909,a man on a surfboard in the water,0.50200635
5910,an old train engine with graffiti on it,0.50199556
5911,a man riding a bike down a street,0.50207335
5912,a large truck is parked in a field,0.5020675
5913,a large store with a large large store,0.50191474
5914,a table with an umbrella and an umbrella,0.5018624
5915,a brown bear is sitting on a tree,0.50201905
5916,a couple of animals standing next to each other,0.5019221
5917,a woman and a woman standing in front of a tv,0.50202066
5918,a woman wearing a tie and a tie,0.5019231
5919,a bird that is standing on a rock,0.50203663
5920,a man holding a baseball bat in a field,0.5019649
5921,a group of people sitting on a bench,0.50204164
5922,a living room filled with books and books,0.5019657
5923,a bird is perched on a tree branch,0.5019467
5924,a plate of food on a white plate,0.5019105
5925,a white toilet sitting next to a toilet,0.5019699
5926,a young girl is holding a baseball bat,0.5019563
5927,a small tv sitting on top of a wall,0.5020623
5928,a man in a red shirt holding a baseball bat,0.5020383
5929,a man standing in front of a large building,0.50209224
5930,a red car parked next to a red car,0.5019851
5931,a man standing on top of a dirt field,0.50206023
5932,a group of people standing in front of a building,0.50205755
5933,a yellow and yellow plane is parked on the ground,0.50199157
5934,a car is parked in front of a laptop,0.5020187
5935,a truck parked in front of a truck,0.5020452
5936,a woman holding an umbrella in her hand,0.50202686
5937,a kitchen with white cabinets and white cabinets,0.50189656
5938,a close up of a bird on a counter,0.50195915
5939,a clock sitting on top of a table,0.5020505
5940,a small dog is laying on a bed,0.50214094
5941,a woman sitting on the floor with a cell phone,0.5020521
5942,a woman is holding a pair of scissors,0.50203246
5943,there is a picture of a cake on a table,0.5019064
5944,a group of young children playing a game of frisbee,0.50208455
5945,a bathroom with a toilet and a toilet,0.5018619
5946,a man riding a horse on a dirt road,0.50200564
5947,a man sitting in a garden with purple flowers,0.5020052
5948,two women playing tennis on a tennis court,0.50205404
5949,there is a house in the middle of the street,0.5020458
5950,a man standing next to a building with a suitcase,0.50207543
5951,a group of people standing next to each other,0.5019863
5952,a man standing next to a blue truck,0.5020395
5953,a bike parked in front of a bike,0.5020043
5954,a man in a hat holding a book,0.50203216
5955,a group of people standing next to each other,0.5020515
5956,a close up of a glass of water,0.5019136
5957,a man riding a skateboard on a street,0.5020599
5958,a young man wearing a hat and tie,0.5019837
5959,a close up of a plate of food,0.5019777
5960,a man in a red and white boat in the water,0.50192475
5961,a man with a red backpack standing next to a mountain,0.50202644
5962,a room with a bed and a window,0.50200826
5963,a green and white bus parked in a field,0.50190264
5964,a blue plate with a blue and white plate,0.50186056
5965,a stop sign on the corner of a street,0.50197417
5966,a laptop computer sitting on top of a desk,0.5019966
5967,a cup of water sitting on a table,0.5020591
5968,a cup of coffee with a cup of coffee,0.5019111
5969,a woman in front of a display of food,0.5019697
5970,a white and white cat sitting on a window,0.5020205
5971,a kitchen with wooden cabinets and wooden cabinets,0.5018923
5972,a woman and a woman standing next to a fence,0.50196874
5973,a bowl of fruit and a bowl of fruit,0.5017169
5974,a person riding a motorcycle down a snowy road,0.50208795
5975,a man wearing glasses and glasses with glasses,0.5019935
5976,a man in a hat riding a horse,0.5019613
5977,a wooden table next to a wooden wall,0.50186074
5978,a red bowl filled with plants in it,0.5019397
5979,a table topped with food on a table,0.50197697
5980,a blender and a glass of food on a table,0.50190943
5981,a man in a kitchen with a white controller,0.50194216
5982,a man and a child laying on a bed,0.502037
5983,a close up of a pair of scissors,0.50196224
5984,a purple bird is in a purple purple,0.5018621
5985,a large vase with a clock on it,0.5020196
5986,a bottle of beer sitting on a counter,0.5019622
5987,a close up of a street sign on a street,0.5022584
5988,a tree tree with a bunch of fruit,0.50186
5989,a wooden bench sitting in front of a fence,0.50195545
5990,a large black bear sitting on top of a tree,0.50209314
5991,a man is preparing food in a kitchen,0.50203717
5992,a woman is sitting at a table with food,0.5019682
5993,a man holding a hat in his hand,0.5020709
5994,a group of people standing around a wooden table,0.5020367
5995,a man with a dog standing next to a dog,0.5019671
5996,a woman wearing a hat and a hat,0.50190306
5997,a plate of fruit with fruit on it,0.5019855
5998,a woman riding a bike down a street,0.5020126
5999,a basket of fruit and vegetables on a table,0.5019365
6000,a person with a skateboard on the floor,0.502179
6001,a woman in a mirror is riding a car,0.50194955
6002,a hot dog with a hot dog on it,0.5021584
6003,a man in a blue shirt holding a frisbee,0.50208765
6004,a wooden bench sitting next to a fence,0.50193864
6005,a bird sitting in front of a window,0.5019984
6006,a computer keyboard and keyboard on a desk,0.50191003
6007,a man standing in front of a stone house,0.5020115
6008,a sign that is sitting on a table,0.50202936
6009,a group of people standing next to each other,0.5020124
6010,a man in a red shirt and tie,0.5019677
6011,a woman in a blue shirt holding a soccer ball,0.50207275
6012,a brown and white cow standing in the dirt,0.50190985
6013,a couple of birds sitting on a branch,0.50202495
6014,a group of people sitting on a bench,0.5020758
6015,a black and white photo of a cow in a room,0.5021399
6016,a yellow and white photo of a yellow sky,0.50193053
6017,a young man is holding a baseball bat,0.5019959
6018,a group of people standing next to each other,0.50205314
6019,a kitchen with white cabinets and white cabinets,0.5018947
6020,a car is parked in front of a car,0.5019756
6021,a black car parked in a parking lot,0.5020914
6022,a wooden table next to a wooden table,0.5018619
6023,a close up of a table with a black and white,0.5019493
6024,a cup of coffee on a wooden table,0.50185454
6025,a group of men standing next to each other,0.502104
6026,a group of people playing a game of baseball,0.50193053
6027,a kitchen with white cabinets and white cabinets,0.5018909
6028,a kitchen with a stove and a stove,0.50185597
6029,a person walking down a street with an umbrella,0.50210094
6030,a refrigerator with a refrigerator and a refrigerator,0.5018624
6031,a man is cutting a laptop on a table,0.5019688
6032,a close up of a plate of food on a table,0.5019708
6033,a white and white dog sitting on a tree,0.50196826
6034,a close up of a glass of food on a table,0.50195736
6035,a large black and white bird standing in the grass,0.50201887
6036,a cat is holding a cat in his hand,0.5019537
6037,a person holding a piece of cake on a street,0.50202817
6038,a close up of a person holding a cake,0.5020334
6039,a vase with a yellow and yellow vase,0.5018639
6040,a close up of a pizza on a plate,0.5019865
6041,a cake with a hat and a knife,0.5018616
6042,a woman and a woman sitting on a bicycle,0.502016
6043,a wooden wooden table with a wooden board,0.501864
6044,a woman in a red and white dress,0.50192416
6045,a small horse pulling a cart drawn carriage,0.5019361
6046,a group of people standing next to each other,0.502008
6047,a kitchen with a refrigerator and a refrigerator,0.50186116
6048,a cup of coffee on a white plate,0.50188786
6049,a red fire hydrant sitting on a sidewalk,0.50198835
6050,a man holding a snowboard in the snow,0.5020728
6051,a close up of a bird in the woods,0.5020809
6052,an oven oven in the oven of an oven,0.50196165
6053,a sandwich is sitting on a white plate,0.5021151
6054,a man standing next to a man holding a book,0.50205773
6055,a black and white teddy bear sitting on a table,0.5019874
6056,a close up of a bird in a vase,0.50195843
6057,a man and woman sitting on a red car,0.5021188
6058,a person sitting on the ground with a frisbee,0.5021028
6059,a woman holding a tennis racquet on a tennis court,0.50210387
6060,a white toilet sitting next to a toilet,0.50195974
6061,a man wearing a hat and a hat,0.5019648
6062,a sign on the side of a city street,0.50196517
6063,a white plate with a fork on it,0.5019299
6064,a plate of food with a bowl of food,0.5017918
6065,a brown bear standing next to a tree,0.5019129
6066,a woman standing next to a woman holding a cell phone,0.5019523
6067,a group of airplanes parked on the tarmac,0.502005
6068,a woman sitting on a chair with her hair,0.50212747
6069,a stuffed teddy bear sitting on a bed,0.5021576
6070,a man is holding a glass of wine,0.50198245
6071,a motorcycle is parked in a parking lot,0.5020444
6072,a bowl of food is on a table,0.50180286
6073,a man standing on a surfboard in the ocean,0.50202376
6074,a group of people sitting at a table in a restaurant,0.5020075
6075,a cake with a cake on top of it,0.50193477
6076,a close up of a tree in a tree,0.5019523
6077,a cup of coffee and a cup of coffee,0.5019265
6078,a group of people sitting on a bench,0.501993
6079,a blue vase sitting on a wooden table,0.5020257
6080,a plate of food on a white plate,0.5018983
6081,a group of people riding horses in a field,0.5020341
6082,a man standing on top of a snow covered slope,0.50212663
6083,an airplane is flying in the sky,0.5020116
6084,a large dining table with a large table,0.50186616
6085,a man is sitting in front of a book,0.5020808
6086,a woman and a woman in the water,0.50199455
6087,a close up of a pink and pink clock,0.50196433
6088,a woman on a surfboard in the water,0.5019227
6089,a cake with a pink cake on top of it,0.5019442
6090,a white toilet sitting on top of a toilet,0.5020518
6091,a plate with a hot dog on it,0.50202185
6092,a table with a blue umbrella sitting on a table,0.50190735
6093,a group of people walking down a street with a traffic light,0.5021107
6094,a white teddy bear with a blue hat,0.5019053
6095,a truck is parked in a parking lot,0.5020488
6096,a pair of scissors sitting on top of a table,0.5019893
6097,a woman sitting on a bed with a baby in her hand,0.50215954
6098,a green and white room with a green bed,0.5018637
6099,a close up of a table in a room,0.50194496
6100,a black and white photo of a cup of coffee,0.5020402
6101,a dog sitting on a bed next to a chair,0.50216895
6102,a black and white photograph of a picture of a picture,0.5020397
6103,a man wearing a hat and a hat,0.5019813
6104,a room with a table and a table,0.50186247
6105,a man standing in the middle of a road,0.50210696
6106,a woman is riding a skateboard at a train station,0.50198877
6107,a cake with a knife on top of it,0.501942
6108,a woman standing in front of a tennis fence,0.5020614
6109,a group of people sitting on a bench,0.50211227
6110,a pair of scissors are sitting on a table,0.50191766
6111,a green green and green green green tree,0.5018629
6112,a piece of luggage sitting on top of each other,0.50207496
6113,a red brick building with a brick building,0.5018629
6114,a glass of wine sitting on top of a table,0.502019
6115,a plate of food on a white plate,0.5018908
6116,a bunch of yellow flowers in a tree,0.5018617
6117,a man riding a dirt bike on a dirt road,0.50207484
6118,a kitchen with wood cabinets and wooden cabinets,0.501909
6119,a man in a suit suit and tie,0.5019839
6120,a close up of a clock on a cell phone,0.5019265
6121,a kitchen with white cabinets and white cabinets,0.5018885
6122,a small kitchen with a chair and a television,0.50192094
6123,a man riding a surfboard on a wave,0.50201577
6124,a person riding a yellow and yellow motorcycle,0.5019343
6125,a close up of a man wearing glasses,0.50200737
6126,a cat is sitting on top of a desk,0.5019868
6127,a pink pink with a pink and a pink,0.50186443
6128,a group of people standing next to each other,0.5020062
6129,a glass of wine sitting on a table,0.50195795
6130,a close up of a large statue of a bird,0.5020148
6131,a clock on top of a white wall,0.50200224
6132,a bathroom with a toilet and a toilet,0.5018632
6133,a man in a suit and a tie,0.50195414
6134,a hot dog with a hot dog on it,0.50212115
6135,a pile of books on top of each other,0.50194794
6136,a man sitting on a couch in a living room,0.5019934
6137,a close up of a cake on a table,0.50198984
6138,a white car is parked in the grass,0.5020001
6139,a man is pulling a horse drawn carriage,0.50191754
6140,a man wearing a white shirt and white tie,0.50203204
6141,an elephant is swimming in the water,0.5020819
6142,a woman is sitting in front of a window,0.50204474
6143,a person standing next to a table with luggage,0.5019811
6144,a young boy holding a banana with a banana,0.5020022
6145,a couple of birds standing on a beach,0.50199
6146,a man wearing a hat and a hat,0.50195736
6147,an old truck is parked in the snow,0.5021336
6148,a motorcycle is parked in a parking lot,0.5020484
6149,a person cutting a keyboard on a table,0.5019617
6150,a bedroom with a bed and a bed,0.5020254
6151,a man standing next to a table with a knife,0.5019949
6152,a woman and a woman sitting on a couch,0.50193685
